t_s,Ia,Ib,Ic,Vdc,theta,enc_angle
1774332908.417292,0.66000,-0.65000,0.00000,23.94000,4.92960,0.00070
1774332908.417292,0.60000,-0.61000,0.00000,23.94000,4.99240,0.00070
1774332908.417292,0.52000,-0.55000,0.02000,23.94000,5.05520,0.00070
1774332908.417292,0.43000,-0.51000,0.08000,23.94000,5.11810,0.00070
1774332908.417292,0.29000,-0.52000,0.22000,23.94000,5.18090,0.00070
1774332908.417292,0.19000,-0.54000,0.34000,23.94000,5.24370,0.00070
1774332908.417292,0.10000,-0.53000,0.43000,23.94000,5.30660,0.00070
1774332908.417292,0.05000,-0.53000,0.47000,23.94000,5.36940,0.00070
1774332908.417292,0.03000,-0.54000,0.50000,23.94000,5.43220,0.00070
1774332908.417292,0.03000,-0.55000,0.52000,23.94000,5.49500,0.00070
1774332908.417292,0.01000,-0.57000,0.55000,23.93000,5.55790,0.00070
1774332908.417292,0.01000,-0.59000,0.57000,23.94000,5.62070,0.00070
1774332908.417292,0.02000,-0.61000,0.59000,23.94000,5.68350,0.00070
1774332908.417292,0.02000,-0.62000,0.60000,23.94000,5.74640,0.00070
1774332908.417292,0.02000,-0.62000,0.60000,23.93000,5.80920,0.00070
1774332908.433293,0.01000,-0.61000,0.60000,23.94000,5.87200,0.00070
1774332908.433293,0.00000,-0.60000,0.59000,23.94000,5.93480,0.00070
1774332908.433293,0.00000,-0.59000,0.58000,23.94000,5.99770,0.00070
1774332908.433293,-0.01000,-0.54000,0.56000,23.94000,6.06050,0.00070
1774332908.433293,-0.02000,-0.50000,0.52000,23.94000,6.12330,0.00070
1774332908.433293,-0.03000,-0.46000,0.49000,23.93000,6.18620,0.00070
1774332908.433293,-0.09000,-0.38000,0.47000,23.96000,6.24900,0.00070
1774332908.433293,-0.20000,-0.27000,0.48000,23.94000,0.02860,0.00070
1774332908.433293,-0.30000,-0.15000,0.46000,23.94000,0.09150,0.00070
1774332908.433293,-0.39000,-0.05000,0.45000,23.94000,0.15430,0.00070
1774332908.433293,-0.42000,-0.04000,0.47000,23.93000,0.21710,0.00070
1774332908.433293,-0.44000,-0.03000,0.47000,23.96000,0.28000,0.00070
1774332908.433293,-0.44000,-0.02000,0.46000,23.93000,0.34280,0.00070
1774332908.433293,-0.43000,-0.01000,0.44000,23.94000,0.40560,0.00070
1774332908.433293,-0.41000,0.00000,0.42000,23.96000,0.46840,0.00070
1774332908.433293,-0.39000,-0.01000,0.40000,23.94000,0.53130,0.00070
1774332908.449294,-0.39000,-0.02000,0.41000,23.94000,0.59410,0.00070
1774332908.449294,-0.40000,-0.02000,0.42000,23.94000,0.65690,0.00070
1774332908.449294,-0.43000,-0.02000,0.45000,23.93000,0.71980,0.00070
1774332908.449294,-0.45000,-0.02000,0.48000,23.94000,0.78260,0.00070
1774332908.449294,-0.45000,-0.02000,0.48000,23.94000,0.84540,0.00070
1774332908.449294,-0.46000,-0.02000,0.48000,23.96000,0.90830,0.00070
1774332908.449294,-0.43000,-0.01000,0.45000,23.94000,0.97110,0.00070
1774332908.449294,-0.42000,0.00000,0.41000,23.94000,1.03390,0.00070
1774332908.449294,-0.40000,0.05000,0.35000,23.94000,1.09680,0.00070
1774332908.449294,-0.40000,0.14000,0.26000,23.96000,1.15960,0.00070
1774332908.449294,-0.41000,0.24000,0.17000,23.94000,1.22240,0.00070
1774332908.449294,-0.43000,0.34000,0.08000,23.94000,1.28530,0.00070
1774332908.449294,-0.47000,0.41000,0.05000,23.96000,1.34810,0.00070
1774332908.449294,-0.55000,0.49000,0.06000,23.94000,1.41090,0.00070
1774332908.449294,-0.58000,0.53000,0.05000,23.94000,1.47380,0.00070
1774332908.449294,-0.64000,0.59000,0.04000,23.94000,1.53660,0.00070
1774332908.487008,-0.66000,0.61000,0.04000,23.94000,1.59940,0.00070
1774332908.487008,-0.69000,0.65000,0.03000,23.96000,1.66230,0.00070
1774332908.487008,-0.69000,0.66000,0.02000,23.96000,1.72510,0.00070
1774332908.487008,-0.67000,0.66000,0.01000,23.94000,1.78790,0.00070
1774332908.487008,-0.65000,0.65000,0.00000,23.96000,1.85080,0.00070
1774332908.487008,-0.59000,0.61000,-0.01000,23.94000,1.91360,0.00070
1774332908.487008,-0.53000,0.56000,-0.03000,23.93000,1.97640,0.00070
1774332908.487008,-0.43000,0.53000,-0.09000,23.94000,2.03930,0.00070
1774332908.487916,-0.30000,0.53000,-0.22000,23.94000,2.10210,0.00070
1774332908.487916,-0.19000,0.53000,-0.34000,23.96000,2.16490,0.00070
1774332908.487916,-0.08000,0.52000,-0.44000,23.94000,2.22780,0.00070
1774332908.487916,-0.06000,0.55000,-0.49000,23.94000,2.29060,0.00070
1774332908.487916,-0.04000,0.58000,-0.53000,23.96000,2.35340,0.00070
1774332908.487916,-0.02000,0.60000,-0.57000,23.94000,2.41630,0.00070
1774332908.487916,-0.02000,0.62000,-0.60000,23.94000,2.47910,0.00070
1774332908.487916,0.00000,0.64000,-0.63000,23.93000,2.54190,0.00070
1774332908.491882,0.00000,0.64000,-0.65000,23.93000,2.60480,0.00070
1774332908.491882,0.00000,0.65000,-0.65000,23.94000,2.66760,0.00070
1774332908.491882,0.01000,0.63000,-0.64000,23.94000,2.73040,0.00070
1774332908.491882,0.01000,0.63000,-0.64000,23.96000,2.79330,0.00070
1774332908.491882,0.01000,0.60000,-0.61000,23.94000,2.85610,0.00070
1774332908.491882,0.02000,0.56000,-0.59000,23.94000,2.91890,0.00070
1774332908.491882,0.02000,0.53000,-0.55000,23.94000,2.98170,0.00070
1774332908.491882,0.07000,0.46000,-0.53000,23.94000,3.04460,0.00070
1774332908.491882,0.18000,0.35000,-0.54000,23.96000,3.10740,0.00070
1774332908.491882,0.28000,0.25000,-0.53000,23.94000,3.17020,0.00070
1774332908.491882,0.36000,0.14000,-0.50000,23.96000,3.23310,0.00070
1774332908.491882,0.43000,0.05000,-0.48000,23.94000,3.29590,0.00070
1774332908.491882,0.45000,0.02000,-0.48000,23.94000,3.35870,0.00070
1774332908.491882,0.46000,0.02000,-0.48000,23.93000,3.42160,0.00070
1774332908.491882,0.46000,0.02000,-0.48000,23.94000,3.48440,0.00070
1774332908.491882,0.48000,0.01000,-0.49000,23.94000,3.54720,0.00070
1774332908.497889,0.48000,0.02000,-0.50000,23.94000,3.61010,0.00070
1774332908.497889,0.45000,0.02000,-0.48000,23.96000,3.67290,0.00070
1774332908.497889,0.43000,0.02000,-0.46000,23.94000,3.73570,0.00070
1774332908.497889,0.41000,0.02000,-0.43000,23.94000,3.79860,0.00070
1774332908.497889,0.39000,0.01000,-0.41000,23.94000,3.86140,0.00070
1774332908.497889,0.39000,0.01000,-0.40000,23.96000,3.92420,0.00070
1774332908.497889,0.40000,0.00000,-0.40000,23.96000,3.98710,0.00070
1774332908.497889,0.40000,0.00000,-0.40000,23.94000,4.04990,0.00070
1774332908.497889,0.38000,0.00000,-0.38000,23.96000,4.11270,0.00070
1774332908.497889,0.37000,-0.01000,-0.35000,23.96000,4.17560,0.00070
1774332908.497889,0.36000,-0.07000,-0.28000,23.94000,4.23840,0.00070
1774332908.497889,0.37000,-0.19000,-0.18000,23.94000,4.30120,0.00070
1774332908.497889,0.36000,-0.27000,-0.09000,23.94000,4.36400,0.00070
1774332908.497889,0.37000,-0.31000,-0.06000,23.94000,4.42690,0.00070
1774332908.497889,0.39000,-0.33000,-0.05000,23.96000,4.48970,0.00070
1774332908.497889,0.43000,-0.37000,-0.05000,23.94000,4.55250,0.00070
1774332908.516476,0.46000,-0.41000,-0.04000,23.98000,4.61540,0.00070
1774332908.516476,0.55000,-0.51000,-0.04000,23.94000,4.67820,0.00070
1774332908.516476,0.60000,-0.57000,-0.03000,23.94000,4.74100,0.00070
1774332908.516476,0.64000,-0.61000,-0.02000,23.94000,4.80380,0.00070
1774332908.516476,0.66000,-0.63000,-0.02000,23.94000,4.86670,0.00070
1774332908.516476,0.67000,-0.64000,-0.02000,23.94000,4.92950,0.00070
1774332908.516476,0.66000,-0.64000,-0.02000,23.94000,4.99230,0.00070
1774332908.516476,0.62000,-0.61000,0.00000,23.94000,5.05520,0.00070
1774332908.517476,0.57000,-0.57000,0.00000,23.94000,5.11800,0.00070
1774332908.517476,0.47000,-0.53000,0.06000,23.94000,5.18080,0.00070
1774332908.517476,0.32000,-0.53000,0.20000,23.96000,5.24360,0.00070
1774332908.517476,0.19000,-0.53000,0.33000,23.94000,5.30650,0.00070
1774332908.517476,0.10000,-0.53000,0.43000,23.96000,5.36930,0.00070
1774332908.517476,0.05000,-0.55000,0.49000,23.94000,5.43210,0.00070
1774332908.517476,0.04000,-0.57000,0.53000,23.93000,5.49490,0.00070
1774332908.517476,0.03000,-0.59000,0.56000,23.94000,5.55780,0.00070
1774332908.534475,0.02000,-0.62000,0.60000,23.94000,5.62060,0.00070
1774332908.534475,0.03000,-0.65000,0.61000,23.94000,5.68340,0.00070
1774332908.534475,0.02000,-0.65000,0.63000,23.94000,5.74630,0.00070
1774332908.534475,0.01000,-0.65000,0.64000,23.94000,5.80910,0.00070
1774332908.534475,0.01000,-0.64000,0.62000,23.94000,5.87190,0.00070
1774332908.534475,0.01000,-0.64000,0.62000,23.94000,5.93470,0.00070
1774332908.534475,0.00000,-0.62000,0.62000,23.94000,5.99760,0.00070
1774332908.534475,0.00000,-0.58000,0.58000,23.94000,6.06040,0.00070
1774332908.534475,0.00000,-0.55000,0.56000,23.96000,6.12320,0.00070
1774332908.534475,-0.02000,-0.51000,0.53000,23.94000,6.18610,0.00070
1774332908.534475,-0.03000,-0.45000,0.49000,23.94000,6.24890,0.00070
1774332908.534475,-0.13000,-0.35000,0.49000,23.94000,0.02850,0.00070
1774332908.534475,-0.25000,-0.23000,0.48000,23.94000,0.09140,0.00070
1774332908.534475,-0.36000,-0.10000,0.47000,23.94000,0.15420,0.00070
1774332908.534475,-0.44000,-0.05000,0.49000,23.94000,0.21700,0.00070
1774332908.534475,-0.48000,-0.03000,0.52000,23.94000,0.27990,0.00070
1774332908.570826,-0.51000,-0.02000,0.54000,23.94000,0.34270,0.00070
1774332908.570826,-0.54000,-0.01000,0.55000,23.94000,0.40550,0.00070
1774332908.570826,-0.57000,0.00000,0.57000,23.93000,0.46840,0.00070
1774332908.570826,-0.57000,0.00000,0.58000,23.96000,0.53120,0.00070
1774332908.570826,-0.58000,0.00000,0.58000,23.93000,0.59400,0.00070
1774332908.570826,-0.57000,0.00000,0.57000,23.94000,0.65680,0.00070
1774332908.570826,-0.56000,0.00000,0.56000,23.94000,0.71970,0.00070
1774332908.570826,-0.54000,0.00000,0.54000,23.94000,0.78250,0.00070
1774332908.570826,-0.52000,0.00000,0.52000,23.94000,0.84530,0.00070
1774332908.570826,-0.49000,0.00000,0.49000,23.94000,0.90820,0.00070
1774332908.570826,-0.45000,0.03000,0.42000,23.96000,0.97100,0.00070
1774332908.570826,-0.45000,0.10000,0.34000,23.94000,1.03380,0.00070
1774332908.570826,-0.44000,0.20000,0.24000,23.96000,1.09670,0.00070
1774332908.570826,-0.43000,0.28000,0.14000,23.94000,1.15950,0.00070
1774332908.570826,-0.39000,0.33000,0.06000,23.94000,1.22230,0.00070
1774332908.570826,-0.39000,0.35000,0.04000,23.94000,1.28520,0.00070
1774332908.570826,-0.41000,0.37000,0.04000,23.94000,1.34800,0.00070
1774332908.570826,-0.44000,0.40000,0.04000,23.96000,1.41080,0.00070
1774332908.570826,-0.48000,0.43000,0.04000,23.94000,1.47370,0.00070
1774332908.570826,-0.54000,0.49000,0.04000,23.96000,1.53650,0.00070
1774332908.570826,-0.58000,0.53000,0.04000,23.93000,1.59930,0.00070
1774332908.570826,-0.60000,0.57000,0.03000,23.94000,1.66220,0.00070
1774332908.570826,-0.61000,0.58000,0.02000,23.94000,1.72500,0.00070
1774332908.570826,-0.60000,0.59000,0.01000,23.94000,1.78780,0.00070
1774332908.570826,-0.60000,0.60000,0.00000,23.94000,1.85070,0.00070
1774332908.570826,-0.58000,0.58000,0.00000,23.94000,1.91350,0.00070
1774332908.570826,-0.54000,0.55000,-0.01000,23.94000,1.97630,0.00070
1774332908.570826,-0.49000,0.51000,-0.02000,23.94000,2.03920,0.00070
1774332908.570826,-0.38000,0.51000,-0.13000,23.94000,2.10200,0.00070
1774332908.570826,-0.24000,0.52000,-0.27000,23.94000,2.16480,0.00070
1774332908.570826,-0.12000,0.51000,-0.39000,23.94000,2.22770,0.00070
1774332908.570826,-0.06000,0.53000,-0.46000,23.93000,2.29050,0.00070
1774332908.577827,-0.04000,0.55000,-0.50000,23.96000,2.35330,0.00070
1774332908.577827,-0.03000,0.58000,-0.55000,23.94000,2.41620,0.00070
1774332908.577827,-0.02000,0.60000,-0.57000,23.94000,2.47900,0.00070
1774332908.577827,-0.01000,0.62000,-0.61000,23.96000,2.54180,0.00070
1774332908.577827,0.00000,0.63000,-0.63000,23.96000,2.60470,0.00070
1774332908.577827,0.00000,0.64000,-0.64000,23.94000,2.66750,0.00070
1774332908.577827,-0.01000,0.63000,-0.62000,23.94000,2.73030,0.00070
1774332908.577827,0.00000,0.63000,-0.62000,23.94000,2.79320,0.00070
1774332908.577827,0.00000,0.61000,-0.60000,23.94000,2.85600,0.00070
1774332908.577827,0.00000,0.58000,-0.58000,23.94000,2.91880,0.00070
1774332908.577827,0.00000,0.54000,-0.54000,23.94000,2.98170,0.00070
1774332908.577827,0.00000,0.50000,-0.50000,23.94000,3.04450,0.00070
1774332908.577827,0.04000,0.44000,-0.48000,23.94000,3.10730,0.00070
1774332908.577827,0.13000,0.34000,-0.48000,23.93000,3.17020,0.00070
1774332908.577827,0.22000,0.23000,-0.46000,23.94000,3.23300,0.00070
1774332908.577827,0.32000,0.13000,-0.45000,23.94000,3.29580,0.00070
1774332908.612364,0.39000,0.06000,-0.45000,23.93000,3.35870,0.00070
1774332908.612364,0.42000,0.04000,-0.47000,23.96000,3.42150,0.00070
1774332908.612364,0.45000,0.04000,-0.50000,23.94000,3.48430,0.00070
1774332908.612364,0.48000,0.04000,-0.53000,23.94000,3.54720,0.00070
1774332908.612364,0.53000,0.04000,-0.57000,23.94000,3.61000,0.00070
1774332908.612364,0.56000,0.04000,-0.60000,23.93000,3.67280,0.00070
1774332908.612364,0.58000,0.03000,-0.62000,23.96000,3.73560,0.00070
1774332908.612364,0.58000,0.02000,-0.61000,23.93000,3.79850,0.00070
1774332908.612364,0.58000,0.01000,-0.59000,23.94000,3.86130,0.00070
1774332908.612364,0.57000,0.00000,-0.58000,23.94000,3.92410,0.00070
1774332908.612364,0.55000,0.00000,-0.54000,23.94000,3.98700,0.00070
1774332908.612364,0.53000,-0.01000,-0.52000,23.94000,4.04980,0.00070
1774332908.612364,0.48000,-0.02000,-0.46000,23.94000,4.11260,0.00070
1774332908.612364,0.46000,-0.06000,-0.40000,23.94000,4.17550,0.00070
1774332908.612364,0.46000,-0.17000,-0.29000,23.96000,4.23830,0.00070
1774332908.612364,0.47000,-0.28000,-0.18000,23.96000,4.30110,0.00070
1774332908.612364,0.46000,-0.37000,-0.09000,23.94000,4.36400,0.00070
1774332908.612364,0.48000,-0.42000,-0.05000,23.96000,4.42680,0.00070
1774332908.612364,0.52000,-0.47000,-0.05000,23.94000,4.48960,0.00070
1774332908.612364,0.56000,-0.52000,-0.04000,23.94000,4.55240,0.00070
1774332908.612364,0.58000,-0.56000,-0.02000,23.94000,4.61530,0.00070
1774332908.612364,0.61000,-0.60000,-0.01000,23.94000,4.67810,0.00070
1774332908.612364,0.63000,-0.62000,0.00000,23.96000,4.74090,0.00070
1774332908.612364,0.64000,-0.63000,0.00000,23.94000,4.80370,0.00070
1774332908.612364,0.62000,-0.62000,0.00000,23.94000,4.86660,0.00070
1774332908.612364,0.61000,-0.61000,0.00000,23.94000,4.92940,0.00070
1774332908.612364,0.59000,-0.59000,0.00000,23.94000,4.99220,0.00070
1774332908.613379,0.55000,-0.56000,0.00000,23.94000,5.05510,0.00070
1774332908.613379,0.51000,-0.52000,0.00000,23.94000,5.11790,0.00070
1774332908.613379,0.45000,-0.50000,0.04000,23.96000,5.18070,0.00070
1774332908.613379,0.34000,-0.50000,0.16000,23.94000,5.24350,0.00070
1774332908.613379,0.22000,-0.50000,0.27000,23.96000,5.30640,0.00070
1774332908.635364,0.11000,-0.50000,0.38000,23.94000,5.36920,0.00070
1774332908.635364,0.05000,-0.51000,0.46000,23.94000,5.43200,0.00070
1774332908.635364,0.02000,-0.53000,0.51000,23.94000,5.49490,0.00070
1774332908.635364,0.03000,-0.57000,0.54000,23.94000,5.55770,0.00070
1774332908.635364,0.02000,-0.59000,0.56000,23.93000,5.62050,0.00070
1774332908.635364,0.03000,-0.62000,0.58000,23.94000,5.68330,0.00070
1774332908.635364,0.03000,-0.63000,0.60000,23.94000,5.74620,0.00070
1774332908.635364,0.03000,-0.64000,0.61000,23.94000,5.80900,0.00070
1774332908.635364,0.02000,-0.63000,0.61000,23.93000,5.87180,0.00070
1774332908.635364,0.00000,-0.62000,0.62000,23.93000,5.93470,0.00070
1774332908.635364,0.01000,-0.60000,0.59000,23.94000,5.99750,0.00070
1774332908.635364,0.00000,-0.56000,0.57000,23.96000,6.06030,0.00070
1774332908.635364,-0.01000,-0.52000,0.53000,23.94000,6.12310,0.00070
1774332908.635364,-0.02000,-0.47000,0.50000,23.93000,6.18600,0.00070
1774332908.635364,-0.08000,-0.40000,0.49000,23.96000,6.24880,0.00070
1774332908.635364,-0.19000,-0.29000,0.48000,23.94000,0.02840,0.00070
1774332908.653936,-0.27000,-0.18000,0.46000,23.94000,0.09130,0.00070
1774332908.653936,-0.34000,-0.08000,0.43000,23.94000,0.15410,0.00070
1774332908.653936,-0.37000,-0.05000,0.42000,23.94000,0.21690,0.00070
1774332908.653936,-0.37000,-0.04000,0.41000,23.94000,0.27980,0.00070
1774332908.653936,-0.37000,-0.04000,0.41000,23.94000,0.34260,0.00070
1774332908.653936,-0.40000,-0.03000,0.44000,23.94000,0.40540,0.00070
1774332908.653936,-0.46000,-0.02000,0.48000,23.96000,0.46830,0.00070
1774332908.653936,-0.50000,-0.02000,0.52000,23.94000,0.53110,0.00070
1774332908.653936,-0.53000,-0.02000,0.55000,23.94000,0.59390,0.00070
1774332908.653936,-0.54000,-0.02000,0.57000,23.94000,0.65680,0.00070
1774332908.653936,-0.55000,-0.02000,0.58000,23.94000,0.71960,0.00070
1774332908.653936,-0.56000,-0.02000,0.58000,23.94000,0.78240,0.00070
1774332908.653936,-0.55000,-0.02000,0.57000,23.94000,0.84520,0.00070
1774332908.653936,-0.54000,-0.02000,0.56000,23.94000,0.90810,0.00070
1774332908.653936,-0.51000,-0.01000,0.53000,23.96000,0.97090,0.00070
1774332908.653936,-0.49000,0.02000,0.47000,23.94000,1.03370,0.00070
1774332908.683132,-0.49000,0.12000,0.36000,23.94000,1.09660,0.00070
1774332908.683132,-0.50000,0.26000,0.23000,23.94000,1.15940,0.00070
1774332908.683132,-0.50000,0.38000,0.11000,23.94000,1.22220,0.00070
1774332908.683132,-0.52000,0.47000,0.04000,23.94000,1.28510,0.00070
1774332908.683132,-0.56000,0.51000,0.04000,23.94000,1.34790,0.00070
1774332908.683132,-0.59000,0.56000,0.03000,23.94000,1.41070,0.00070
1774332908.683132,-0.61000,0.57000,0.03000,23.96000,1.47360,0.00070
1774332908.683132,-0.63000,0.60000,0.03000,23.94000,1.53640,0.00070
1774332908.683132,-0.65000,0.62000,0.03000,23.96000,1.59920,0.00070
1774332908.683132,-0.65000,0.63000,0.02000,23.94000,1.66210,0.00070
1774332908.683132,-0.63000,0.62000,0.01000,23.94000,1.72490,0.00070
1774332908.683132,-0.61000,0.61000,0.00000,23.94000,1.78770,0.00070
1774332908.683132,-0.60000,0.61000,0.00000,23.94000,1.85060,0.00070
1774332908.683132,-0.55000,0.57000,-0.02000,23.94000,1.91340,0.00070
1774332908.683132,-0.50000,0.53000,-0.03000,23.96000,1.97620,0.00070
1774332908.683132,-0.41000,0.51000,-0.09000,23.96000,2.03910,0.00070
1774332908.691671,-0.28000,0.51000,-0.23000,23.94000,2.10190,0.00070
1774332908.691671,-0.16000,0.51000,-0.35000,23.94000,2.16470,0.00070
1774332908.691671,-0.06000,0.51000,-0.44000,23.94000,2.22760,0.00070
1774332908.691671,-0.04000,0.54000,-0.49000,23.96000,2.29040,0.00070
1774332908.691671,-0.03000,0.57000,-0.53000,23.93000,2.35320,0.00070
1774332908.691671,-0.02000,0.58000,-0.56000,23.94000,2.41610,0.00070
1774332908.691671,-0.02000,0.60000,-0.58000,23.94000,2.47890,0.00070
1774332908.691671,0.00000,0.61000,-0.60000,23.94000,2.54170,0.00070
1774332908.691671,0.00000,0.61000,-0.61000,23.94000,2.60460,0.00070
1774332908.691671,0.00000,0.61000,-0.61000,23.94000,2.66740,0.00070
1774332908.691671,0.00000,0.60000,-0.60000,23.93000,2.73020,0.00070
1774332908.691671,0.00000,0.60000,-0.59000,23.93000,2.79310,0.00070
1774332908.691671,0.00000,0.58000,-0.57000,23.94000,2.85590,0.00070
1774332908.691671,0.00000,0.55000,-0.55000,23.94000,2.91870,0.00070
1774332908.691671,0.00000,0.51000,-0.51000,23.94000,2.98160,0.00070
1774332908.691671,0.01000,0.46000,-0.48000,23.94000,3.04440,0.00070
1774332908.691671,0.06000,0.40000,-0.46000,23.96000,3.10720,0.00070
1774332908.691671,0.17000,0.29000,-0.46000,23.94000,3.17010,0.00070
1774332908.691671,0.26000,0.18000,-0.44000,23.94000,3.23290,0.00070
1774332908.691671,0.35000,0.07000,-0.42000,23.94000,3.29570,0.00070
1774332908.691671,0.38000,0.03000,-0.42000,23.94000,3.35860,0.00070
1774332908.691671,0.38000,0.03000,-0.42000,23.94000,3.42140,0.00070
1774332908.691671,0.38000,0.03000,-0.41000,23.96000,3.48420,0.00070
1774332908.691671,0.38000,0.03000,-0.42000,23.94000,3.54710,0.00070
1774332908.691671,0.41000,0.04000,-0.45000,23.94000,3.60990,0.00070
1774332908.691671,0.43000,0.04000,-0.48000,23.94000,3.67270,0.00070
1774332908.691671,0.47000,0.04000,-0.51000,23.94000,3.73560,0.00070
1774332908.691671,0.49000,0.03000,-0.53000,23.94000,3.79840,0.00070
1774332908.691671,0.51000,0.03000,-0.54000,23.94000,3.86120,0.00070
1774332908.691671,0.52000,0.01000,-0.54000,23.94000,3.92410,0.00070
1774332908.691671,0.53000,0.00000,-0.53000,23.93000,3.98690,0.00070
1774332908.691671,0.51000,0.00000,-0.52000,23.94000,4.04970,0.00070
1774332908.719233,0.49000,0.00000,-0.49000,23.96000,4.11250,0.00070
1774332908.719233,0.47000,-0.01000,-0.46000,23.94000,4.17540,0.00070
1774332908.719233,0.45000,-0.04000,-0.40000,23.94000,4.23820,0.00070
1774332908.719233,0.48000,-0.16000,-0.32000,23.94000,4.30100,0.00070
1774332908.719233,0.50000,-0.27000,-0.22000,23.94000,4.36390,0.00070
1774332908.719233,0.52000,-0.40000,-0.11000,23.93000,4.42670,0.00070
1774332908.719233,0.56000,-0.50000,-0.05000,23.94000,4.48950,0.00070
1774332908.719233,0.60000,-0.56000,-0.04000,23.94000,4.55230,0.00070
1774332908.719233,0.62000,-0.59000,-0.02000,23.94000,4.61520,0.00070
1774332908.719233,0.65000,-0.63000,-0.01000,23.93000,4.67800,0.00070
1774332908.719233,0.66000,-0.65000,-0.01000,23.94000,4.74080,0.00070
1774332908.719233,0.65000,-0.65000,0.00000,23.94000,4.80370,0.00070
1774332908.719233,0.64000,-0.64000,0.00000,23.94000,4.86650,0.00070
1774332908.719233,0.63000,-0.62000,0.00000,23.94000,4.92930,0.00070
1774332908.719233,0.59000,-0.60000,0.00000,23.94000,4.99210,0.00070
1774332908.719233,0.53000,-0.55000,0.01000,23.94000,5.05500,0.00070
1774332908.736202,0.46000,-0.51000,0.04000,23.94000,5.11780,0.00070
1774332908.736202,0.36000,-0.51000,0.15000,23.94000,5.18060,0.00070
1774332908.736202,0.26000,-0.53000,0.27000,23.94000,5.24340,0.00070
1774332908.736202,0.15000,-0.52000,0.37000,23.94000,5.30630,0.00070
1774332908.736202,0.06000,-0.52000,0.46000,23.94000,5.36910,0.00070
1774332908.736202,0.03000,-0.54000,0.50000,23.94000,5.43190,0.00070
1774332908.736202,0.03000,-0.56000,0.52000,23.94000,5.49480,0.00070
1774332908.736202,0.02000,-0.57000,0.55000,23.94000,5.55760,0.00070
1774332908.736202,0.02000,-0.58000,0.56000,23.94000,5.62040,0.00070
1774332908.736202,0.03000,-0.59000,0.56000,23.94000,5.68320,0.00070
1774332908.736202,0.03000,-0.60000,0.57000,23.94000,5.74610,0.00070
1774332908.736202,0.02000,-0.61000,0.58000,23.94000,5.80890,0.00070
1774332908.736202,0.02000,-0.61000,0.58000,23.94000,5.87170,0.00070
1774332908.736202,0.01000,-0.61000,0.59000,23.96000,5.93460,0.00070
1774332908.736202,0.01000,-0.59000,0.58000,23.94000,5.99740,0.00070
1774332908.736202,0.00000,-0.56000,0.56000,23.94000,6.06020,0.00070
1774332908.737207,-0.01000,-0.52000,0.54000,23.96000,6.12300,0.00070
1774332908.737207,-0.02000,-0.47000,0.50000,23.94000,6.18590,0.00070
1774332908.738207,-0.08000,-0.40000,0.49000,23.94000,6.24870,0.00070
1774332908.738207,-0.19000,-0.28000,0.48000,23.94000,0.02830,0.00070
1774332908.738207,-0.30000,-0.16000,0.47000,23.94000,0.09120,0.00070
1774332908.738207,-0.38000,-0.06000,0.44000,23.96000,0.15400,0.00070
1774332908.738207,-0.41000,-0.04000,0.46000,23.94000,0.21680,0.00070
1774332908.738207,-0.41000,-0.03000,0.45000,23.94000,0.27970,0.00070
1774332908.738207,-0.41000,-0.03000,0.44000,23.94000,0.34250,0.00070
1774332908.738207,-0.41000,-0.02000,0.43000,23.94000,0.40530,0.00070
1774332908.738207,-0.42000,-0.01000,0.44000,23.94000,0.46820,0.00070
1774332908.738207,-0.44000,-0.02000,0.46000,23.94000,0.53100,0.00070
1774332908.738207,-0.47000,-0.02000,0.50000,23.94000,0.59380,0.00070
1774332908.738207,-0.49000,-0.02000,0.52000,23.94000,0.65670,0.00070
1774332908.738207,-0.51000,-0.02000,0.53000,23.94000,0.71950,0.00070
1774332908.738207,-0.52000,-0.02000,0.54000,23.94000,0.78230,0.00070
1774332908.753258,-0.52000,-0.01000,0.53000,23.94000,0.84520,0.00070
1774332908.753258,-0.50000,-0.01000,0.51000,23.94000,0.90800,0.00070
1774332908.753258,-0.46000,-0.01000,0.47000,23.94000,0.97080,0.00070
1774332908.753258,-0.45000,0.00000,0.44000,23.94000,1.03370,0.00070
1774332908.753258,-0.43000,0.05000,0.38000,23.96000,1.09650,0.00070
1774332908.753258,-0.45000,0.16000,0.28000,23.94000,1.15930,0.00070
1774332908.753258,-0.46000,0.27000,0.18000,23.94000,1.22210,0.00070
1774332908.753258,-0.48000,0.38000,0.10000,23.94000,1.28500,0.00070
1774332908.753258,-0.53000,0.47000,0.05000,23.94000,1.34780,0.00070
1774332908.753258,-0.58000,0.53000,0.05000,23.96000,1.41060,0.00070
1774332908.753258,-0.62000,0.57000,0.04000,23.94000,1.47350,0.00070
1774332908.753258,-0.66000,0.62000,0.04000,23.94000,1.53630,0.00070
1774332908.753258,-0.68000,0.64000,0.04000,23.94000,1.59910,0.00070
1774332908.753258,-0.70000,0.66000,0.03000,23.94000,1.66200,0.00070
1774332908.753258,-0.68000,0.66000,0.02000,23.96000,1.72480,0.00070
1774332908.753258,-0.65000,0.64000,0.00000,23.94000,1.78760,0.00070
1774332908.770257,-0.60000,0.61000,-0.01000,23.94000,1.85050,0.00070
1774332908.770257,-0.52000,0.55000,-0.03000,23.94000,1.91330,0.00070
1774332908.770257,-0.43000,0.51000,-0.08000,23.94000,1.97610,0.00070
